subject,conditions,late_pro_prob,inhib_fail_prob,late_pro_rt,anti_rt,inhib_fail_rt,predicted_pro_rt,predicted_pro_prob,predicted_anti_rt,predicted_anti_prob,age,test_retest
72,2,0.988974994875052,0.170678723446492,2.94558419089246,2.94675599652373,1.73131094614945,2.72704850313351,0.992482033425369,2.7938611446723,0.00751796657463079,1,1
73,1,0.02422028794807,0.0538216198204148,2.90925512182005,3.42165023342114,1.46621129823283,1.86656281388743,0.0785236070351431,3.41538684558562,0.921476392964857,0,1
73,2,0.991265200102258,0.03462891446273,2.95761720222336,2.56231601406603,1.96785057869154,2.91167943739454,0.991460007215024,2.53530818399761,0.00853999278497645,0,1
74,1,0.107519533719883,0.0329828316007011,2.79165917495451,3.40424095889856,1.62386912341614,2.52754433215636,0.139427962505159,3.39730868227991,0.860572037494841,1,1
74,2,0.991163250096777,0.0559075238936602,2.69711767759137,2.19432015577139,1.4882060338012,2.61895504235325,0.991478796872601,2.16318935609483,0.00852120312739923,1,1
75,1,0.106810433961472,0.298195516025496,3.12282745302325,4.18196378065776,1.96942334410195,2.18064250628068,0.382279402653832,4.13819121469419,0.617720597346168,1,1
75,2,0.945984119611889,0.082162569518535,2.4652948013876,2.28876681715671,1.47466583244702,2.34793486639183,0.950008963874944,2.23960149073481,0.0499910361250556,1,1
76,1,0.0485958384772079,0.0406569198149922,3.39016227202401,3.89925201498675,1.22845544798699,2.37759163136082,0.0891214473692826,3.89749870219232,0.910878552630717,1,1
76,2,0.991050395016526,0.055947978887621,3.14225212142128,2.74504947225379,1.15629223267621,3.02461944925399,0.991466741406383,2.71682362501347,0.00853325859361717,1,1
77,1,0.0663009633646656,0.0508474845825846,2.65737312577194,3.2394364397095,1.34102503684216,2.07958462396773,0.1158680267096,3.23232029763246,0.8841319732904,0,1
77,2,0.388195860358209,0.190268786749531,2.85054568094909,3.33782439838322,2.27254919142977,2.58367086939489,0.521347912711814,3.24268633978966,0.478652087288186,0,1
78,1,0.186148456974074,0.102033113185659,3.21655129046469,4.4699844096845,1.97009496545425,2.7658222290812,0.276057804912641,4.45550854021184,0.723942195087358,1,1
78,2,0.921054555316736,0.0861136890108728,2.94385498256777,2.19585362483883,1.72394478790784,2.8162735714889,0.926003168746949,2.16595160264723,0.0739968312530512,1,1
79,1,0.0508188161476704,0.0584194735207408,2.56801900787128,3.25811143903881,1.47761195183663,1.98922476028287,0.108635711318246,3.25151825559925,0.891364288681755,0,1
79,2,0.947273775228209,0.0826136663311448,3.14239584144874,2.39973210125963,1.44466261351103,2.9848997402698,0.950800881558772,2.37754199389928,0.0491991184412283,0,1
80,1,0.0426033737402295,0.0531144757603036,3.01721670872835,3.94832065377922,1.66435193969644,2.27448620182013,0.0954542017135102,3.94274687278886,0.90454579828649,1,1
80,2,0.951827183551329,0.0427292377887018,3.19456198048183,2.58980297057288,1.47854575464994,3.10966925409091,0.953710894769262,2.57575182514376,0.0462891052307376,1,1
81,1,0.0215524450937168,0.0330886702217649,2.71555784812875,3.49784752923252,1.17486319771261,1.70117337217629,0.0556490798601641,3.49694003011527,0.944350920139836,0,1
81,2,0.953820528348477,0.104659770547946,3.21919855250929,2.39951624596877,1.67365266833014,3.04479292007686,0.9573702408891,2.36575863554062,0.0426297591109,0,1
82,1,0.0108320350949628,0.125407452699434,2.63738067006258,2.95452083645837,1.43229600852219,1.49678793704436,0.136493635471419,2.94988307802107,0.863506364528581,0,1
82,2,0.990148661743251,0.476277386189819,2.92341329471674,2.59945199492724,1.84095534588409,2.36942664046907,0.99381084991743,2.43239644961526,0.00618915008256987,0,1
83,1,0.0293071529436556,0.012688698088128,2.61970754845376,2.99171568780734,1.16046789962115,2.18071475314951,0.0431768728248715,2.99040803138623,0.956823127175129,0,1
83,2,0.987588579497281,0.0807632273433725,2.5179631463856,2.1860901708685,1.9382090641747,2.45769862975767,0.988281880561788,2.16097340909203,0.011718119438212,0,1
84,1,0.0114880437849114,0.0260952199149568,2.69706563932698,2.89243281044831,1.45074668080468,1.74272659200716,0.0392414569368572,2.89108202351746,0.960758543063143,0,1
84,2,0.97435821884932,0.0196542148780609,2.96058798356693,2.79235391365159,1.09389044275992,2.91889928281746,0.974951633388233,2.78669379538787,0.0250483666117667,0,1
85,1,0.0529396671597791,0.105595165379914,3.39601785761552,3.96242497846511,1.60893640919361,2.19679058707681,0.155202478886041,3.9505603546429,0.844797521113959,0,1
85,2,0.986320500351055,0.182904391869963,3.24564614119089,3.03442151336717,2.27011191598648,3.00687365829229,0.988529287964687,2.91015060961742,0.011470712035313,0,1
86,1,0.146564557593085,0.214434737579615,2.97904752745646,3.50859799380737,1.90147007668472,2.25501852044441,0.337348629303784,3.40314853912838,0.662651370696216,1,1
86,2,0.898165472610921,0.241791867884296,3.39496622639704,2.62035708290266,1.5359822682992,2.87182435197162,0.918189001050951,2.51276492721829,0.0818109989490489,1,1
87,1,0.123338827819565,0.0602816008419378,2.88234536000439,3.55470935900264,1.40104306156487,2.40027397738802,0.17996540182298,3.54871527784723,0.82003459817702,1,1
87,2,0.969544591212662,0.0362506430787767,3.54615122001926,2.88949413019477,1.43635907536968,3.46060467646963,0.970465760892967,2.87747698587824,0.0295342391070328,1,1
88,1,0.0548683249760572,0.0469385645134789,3.17421454159782,3.65230577303008,1.47763071814402,2.38935039646415,0.101507480951325,3.64918175253286,0.898492519048675,0,1
88,2,0.992318153059436,0.171273220991069,3.00866267790165,2.92574058133186,2.05916554909521,2.79565372633903,0.993416695781734,2.79798160088623,0.00658330421826536,0,1
89,1,0.0107048448378662,0.0103383931214518,2.79773226657607,3.03773883333344,1.06572563529192,1.79244510044308,0.0230143778984473,3.03743778325919,0.976985622101553,1,1
89,2,0.995033517007615,0.0354810462869845,2.99628357951426,2.8741366471034,1.55765526846391,2.93794677929831,0.995139498682218,2.84052111617959,0.00486050131778187,1,1
90,1,0.0291366347142087,0.0305822521757181,3.04273890181699,3.27518448099421,1.1851297372085,2.02631014858651,0.0609252502870539,3.27310012240777,0.939074749712946,0,1
90,2,0.987692328710145,0.0266362385789403,2.82933207280145,2.44350168649994,1.55401877289292,2.7892854947986,0.987965565302443,2.43124735502743,0.0120344346975569,0,1
91,1,0.0132762344694206,0.0144340103305488,3.2087335316719,3.52955075596681,1.20405961532087,2.03746726813924,0.029776942461885,3.5289929374978,0.970223057538115,0,1
91,2,0.995872121519631,0.0304076176005409,2.67775586431188,2.53196951836155,1.3142738769573,2.63027585719273,0.995949902906213,2.48892021183871,0.00405009709378748,0,1
92,1,0.0428910979879551,0.0489637372361164,2.81408861273819,3.37240383214561,1.40550094813298,2.03629788560156,0.0914836562793004,3.36335793786207,0.9085163437207,0,1
92,2,0.936211281363169,0.134095251693867,3.39707497056508,2.50102670740362,1.80306431238763,3.15717779785325,0.942555318345322,2.45255096623604,0.0574446816546779,0,1
93,1,0.0432976137200566,0.0227485401287512,3.97496369637593,4.30283436081899,1.60449062518524,3.09309458718607,0.0672416834683212,4.30126652839448,0.932758316531679,0,1
93,2,0.984279959555545,0.264457999282082,3.80056174179636,3.71739662878779,2.58947906429572,3.37208026673382,0.988638867286968,3.51860978218513,0.0113611327130323,0,1
94,1,0.0297972172354365,0.0260694676839042,2.65028119649114,3.36716398310164,0.876188463397304,1.72248161327595,0.0569572369906345,3.36694794648134,0.943042763009366,0,1
94,2,0.981239822168946,0.0714251957403481,3.28235309930594,2.64486462585058,1.86916844592409,3.16921652392357,0.982051380136134,2.60816583908673,0.0179486198638662,0,1
95,1,0.0398450913931812,0.030296670017761,2.14305994695542,2.70791766499959,1.13757993013664,1.67664212122135,0.0713349910882457,2.70689770620984,0.928665008911754,0,1
95,2,0.981404678586753,0.0369842442109796,2.40497997483453,1.95577858551349,1.39647581284978,2.35983013836681,0.981908511753362,1.94565940438487,0.0180914882466384,0,1
96,1,0.0842779176113296,0.0147719319195904,2.99718889272188,3.6245923352138,1.09054077906303,2.69245771816633,0.0995005660986394,3.62319677609939,0.900499433901361,0,1
96,2,0.965668626429738,0.0664011335711782,3.15197026812382,2.82737043610452,1.71143343518634,3.0330391699768,0.967673475769067,2.79452999154297,0.0323265242309328,0,1
97,1,0.0674415129426644,0.182120718362376,3.47572447503565,4.01346546682265,1.57128354306777,1.99918662591937,0.24018188995283,3.97013622767746,0.75981811004717,1,1
97,2,0.931517918806527,0.0521685999966876,3.01170092736534,2.83292703320195,1.42505236982439,2.90429260789503,0.934834502481604,2.80411007488823,0.0651654975183958,1,1
98,1,0.0225194622305253,0.0731808200400294,2.94473594415541,3.25853349873625,1.36890378526001,1.69530443611818,0.0953702831968712,3.25553317632435,0.904629716803129,0,1
98,2,0.994164896645051,0.0530716879723878,2.94679193525303,2.69757781009805,1.07899369820648,2.84467136534164,0.994392146325492,2.66643025200325,0.00560785367450768,0,1
99,1,0.074151023757301,0.126527389453158,3.95405407521594,4.66328682181502,1.62456725704588,2.40341619073278,0.193406307864379,4.65542081838688,0.806593692135621,0,1
99,2,0.966992312740385,0.182384416960858,3.3905354536987,3.41807791142964,1.92689272285578,3.04605208188944,0.973029388377621,3.30581352683587,0.0269706116223783,0,1
100,1,0.132276614345827,0.154837148536696,2.81397969787092,3.27182835071242,1.69894179909468,2.15755973875073,0.273212253580693,3.21131361497286,0.726787746419307,1,1
100,2,0.822240651690183,0.0768035860719144,2.43754216265585,2.25716627269594,1.46764774996707,2.30440366737014,0.836714751718213,2.21170927101857,0.163285248281787,1,1
101,1,0.012283412023876,0.0107901637190321,3.40051666638926,3.50455282841457,1.31211935825669,2.2820530517026,0.0243584030702168,3.5043475276311,0.975641596929783,0,1
101,2,0.991770079568964,0.0165143169270681,2.91571937004763,2.94290684688286,1.29458444476862,2.88560262084882,0.991900007263337,2.93132706147668,0.00809999273666282,0,1
102,1,0.0834459856224482,0.0231541944608084,2.48668141208674,3.25379480656701,1.00199015329137,2.13097636272734,0.106559706288533,3.25325175357763,0.893440293711467,1,1
102,2,0.972174406672261,0.0580568658931024,2.88862593675486,2.18949878527896,1.61655493337077,2.80484614586005,0.973349995697279,2.17035219544333,0.0266500043027213,1,1
103,1,0.0227220319843261,0.0224691904203725,2.45857332206614,2.84316649958043,1.10232196603066,1.71634153516433,0.0464494204666541,2.84238318124921,0.953550579533346,0,1
103,2,0.98854015998297,0.0387390820771112,2.53589601061036,2.24757200363744,1.09198443520858,2.47638282039111,0.988936565744537,2.23280468282868,0.0110634342554632,0,1
104,1,0.024911833418673,0.0189961017511508,3.46274729030489,4.01008404611501,2.17861345982959,2.79121390465144,0.0453839225003985,4.00833204293472,0.954616077499602,0,1
104,2,0.9885240344611,0.209673705372693,3.43676227474189,3.0990314433657,2.96368237304144,3.2251727689142,0.989776337976848,2.95112410563769,0.0102236620231516,0,1
105,1,0.0741368297967818,0.041407270788696,3.7132097466242,4.33259647480173,1.39493218893057,2.87099310061452,0.114274254465243,4.33105705085525,0.885725745534757,1,1
105,2,0.99274254357243,0.0843819952360892,3.36812942733674,3.0107216209435,1.74048978363501,3.22163007511837,0.993195583560096,2.96951786460687,0.00680441643990367,1,1
106,1,0.120387555387281,0.0840154068833369,3.01857581254468,3.54849159957309,1.50272091299917,2.36627869936264,0.19798719607357,3.52961932237484,0.80201280392643,0,1
106,2,0.960635051093317,0.143606460728205,2.84774787287965,2.62555885481249,1.67281878223726,2.60775654987887,0.965710043219659,2.51937813031749,0.0342899567803404,0,1
107,1,0.0593208000769046,0.0196082131669387,3.03351520961413,3.18161348909948,0.881031671692125,2.4473779876043,0.0789884098176195,3.18129146983902,0.921011590182381,1,1
107,2,0.975543594323598,0.0956397514204278,2.99964112253865,2.89554392726798,1.74672448657734,2.86325034368704,0.977685929015037,2.86589463949456,0.022314070984963,1,1
108,1,0.025711948009833,0.0454019225466612,2.84834470221154,3.10208553690486,1.48488170029834,1.9920288527868,0.0716751855194195,3.09841643748504,0.92832481448058,0,1
108,2,0.99481987022436,0.0178778412846496,2.59244827648512,2.36157158932045,1.65855388104419,2.57097895593796,0.994874304232936,2.35225186810139,0.00512569576706349,0,1
109,1,0.0730171306600988,0.0441761911136193,3.51564745081457,4.13547274014971,1.62969034070601,2.76944234017316,0.115415819175588,4.13210711128171,0.884584180824412,1,1
109,2,0.990726604144578,0.0930114502088906,3.30000992378445,2.82177803841472,2.19491711946156,3.19118630887937,0.9912998016366,2.77221626640495,0.00870019836339962,1,1
110,1,0.152654791983573,0.0873133359403517,3.80694684189453,3.97060409935305,1.9811940612316,3.0856958486418,0.228871257319978,3.94875483875202,0.771128742680023,0,1
110,2,0.983379520581715,0.0705242840262611,2.90567534392594,2.59221234504159,1.84962091409728,2.82488009314065,0.98438104625987,2.56999171086942,0.0156189537401297,0,1
111,1,0.0785639670666389,0.0308918223468552,3.44059734218815,4.34153362121683,1.37416742426034,2.84878493298826,0.108892740048612,4.33730378453877,0.891107259951388,1,1
111,2,0.946978033040906,0.0803716522601505,4.88781348061817,3.75259506038028,2.12137042599918,4.64663891309652,0.950431785482107,3.71898985882429,0.0495682145178933,1,1
112,1,0.12493488675072,0.113989788746866,3.46405028723473,3.64151263293034,1.78664347186183,2.58812915305651,0.227295102518039,3.5771962495042,0.772704897481961,1,1
112,2,0.881770084805852,0.114489856147637,3.23552427464353,2.61236653154674,1.5502437987839,2.99593132689588,0.893344448747064,2.5661971346312,0.106655551252935,1,1
113,1,0.0310439048042013,0.0397117730841617,2.43529713187504,2.80798560204206,1.50690494985943,1.92899515250004,0.0712158129928242,2.80425439298982,0.928784187007176,0,1
113,2,0.993667988193157,0.057132814917419,2.25754233766058,2.03856981352701,1.60278230675838,2.20987852485672,0.993949727370924,2.01319142732422,0.00605027262907572,0,1
114,1,0.172981662464717,0.237547755463473,2.87764356144362,3.10474080772285,1.85105090846166,2.1625686652424,0.377343233472538,2.93950813655669,0.622656766527462,0,1
114,2,0.849490743377967,0.194892672051328,2.47763652868885,2.31194993226992,1.97618635677648,2.20416509996574,0.884763882363617,2.0694929196201,0.115236117636383,0,1
115,1,0.152846933490478,0.138035669661975,3.44673355170562,3.70683580392722,1.65451700513697,2.49735434751534,0.272762404565546,3.65466967335798,0.727237595434453,1,1
115,2,0.920993816718184,0.0568934145924524,2.51787817404098,1.99094173099374,1.24583535253275,2.43238997694858,0.924985924693942,1.97240477465839,0.0750140753060582,1,1
116,1,0.01544101014899,0.0168732242363082,2.93486017352063,3.19597614195444,1.03880640634248,1.82110871074222,0.0339335884191375,3.19552461777107,0.966066411580863,0,1
116,2,0.990923269167998,0.0456541773693276,3.14634340087802,2.95675020784206,1.33361573583939,3.05675420407041,0.991276662152181,2.93138717445748,0.00872333784781862,0,1
117,1,0.188566800912993,0.293308116372607,3.37799395139932,4.57405474262185,1.62433437486227,2.18805084361418,0.433848437019428,4.56353754451452,0.566151562980572,1,1
117,2,0.946064167678005,0.334847181510759,3.36841448417144,2.5065480294792,1.70338447791972,2.77044982969807,0.960190761683233,2.38912259636526,0.0398092383167673,1,1
118,1,0.0433192893797989,0.0527123466354676,2.33581249165923,2.94979632384354,1.40772764075858,1.83232683354341,0.0956602721590907,2.94318594546381,0.904339727840909,1,1
118,2,0.944724348099409,0.0639748464464236,2.57361395435353,1.95255575308597,2.10746910598552,2.52245874407445,0.946619799318756,1.92823387313776,0.0533802006812447,1,1
119,1,0.0303306907565327,0.0256190166601655,2.62664055759562,2.70433792278272,1.29336158632454,1.98452491347404,0.0572664697883211,2.70237813991436,0.942733530211679,0,1
119,2,0.991208553248882,0.064211288848605,2.67760217389752,2.36047450685211,2.15435268997723,2.62960022504061,0.99158308753978,2.33339131303757,0.00841691246021942,0,1
120,1,0.0442779342486529,0.0380945052869866,2.56038193169961,3.31474946186616,1.43616085440462,2.05590227543566,0.082645918874892,3.31229498406117,0.917354081125108,0,1
120,2,0.957805396799744,0.0426650674344791,2.88175901420621,2.2233586393637,1.4265580165635,2.81389880243103,0.959066402641711,2.2100132852038,0.0409335973582885,0,1
121,1,0.0233905232044873,0.0256809195326544,2.60087891877775,2.74949926567612,1.10221553230497,1.74797612394987,0.0504532797380429,2.74860992183755,0.949546720261957,0,1
121,2,0.993850212699366,0.0627116044134644,2.38209824249276,2.22189690082333,1.37474279387216,2.31227857197108,0.994187673398272,2.187527524584,0.00581232660172784,0,1
122,1,0.046706838079697,0.162448441350796,2.50437309159532,2.95512747147285,1.77316110540219,1.89141265530859,0.204666375158609,2.9060044210168,0.795333624841391,0,1
122,2,0.974386830219947,0.0271177423593681,2.09490376326563,1.65954296328091,1.11603807601598,2.06086814686036,0.975013429351845,1.65146063505684,0.0249865706481556,0,1
123,1,0.207707576202318,0.665922479657082,4.70565446021917,4.44138763650253,1.8794342447291,2.026345859934,0.739264870748363,3.30454759012922,0.260735129251637,1,1
123,2,0.580531542252066,0.537004413715847,3.73668685847641,3.90510269136724,1.98460616431586,2.28751693851483,0.813650201002097,3.10422077975979,0.186349798997903,1,1
124,1,0.195887546424058,0.0243453527030297,3.12852414309698,3.63617039160705,0.961848388759199,2.87422797290583,0.216908294347242,3.63305350840743,0.783091705652758,1,1
124,2,0.903384247942029,0.0453670211918935,3.22044324853043,2.76973771476763,1.44596486889613,3.11900611735723,0.907322615498636,2.74916711241807,0.0926773845013642,1,1
125,1,0.118873544781667,0.0763112525389774,3.29150676782656,3.79657114229596,1.55438126259185,2.57578110473911,0.189420600905721,3.77641931880656,0.810579399094279,1,1
125,2,0.944133158362575,0.097696352399133,2.72037383537234,2.29002772557565,1.47633332748546,2.5639439421142,0.948784748510095,2.24675406251121,0.0512152514899056,1,1
126,1,0.0665023312326629,0.0299756152006642,2.53318199507139,2.98962040167076,1.22520852876839,2.11865376869898,0.0958603952384381,2.98417384227993,0.904139604761562,0,1
126,2,0.970883806699925,0.0363441449195051,2.68294953533715,2.14699064601433,1.128666973538,2.62366619035013,0.971725642107589,2.13530704877489,0.0282743578924103,0,1
127,1,0.0186305086363916,0.0177668856794388,3.30429026903376,3.69757213595967,1.18810061893579,2.10861157916437,0.038263043816415,3.69688110885608,0.961736956183585,0,1
127,2,0.991418772995674,0.0557585735180159,3.38220359285678,3.03510819756671,2.31015869875655,3.30860872968816,0.991763999053505,3.00752644491361,0.00823600094649481,0,1
128,1,0.0252064664165276,0.0207091948609662,2.33805759261826,2.72178774154218,1.05810069279242,1.70101504376156,0.0465776216512179,2.72131568407366,0.953422378348782,0,1
128,2,0.994463109367885,0.0638477049320151,2.54903375381961,2.2460888940053,1.428413662178,2.47077154869251,0.994697353864191,2.21462991076817,0.00530264613580941,0,1
129,1,0.078900303191511,0.0119576358083453,2.56099268557792,3.20762385683476,0.914358375634784,2.2701139994546,0.0917679632122314,3.20723060366175,0.908232036787769,1,1
129,2,0.945718000392891,0.0726981264001903,3.01208065335158,2.20805820444475,1.68090894184523,2.90146678207321,0.948571800084446,2.18621118936637,0.0514281999155544,1,1
130,1,0.0370270391724539,0.0383306235925098,4.56161850360707,4.99570677540005,1.59294426341123,3.10645035613257,0.0758786675930116,4.99277227189577,0.924121332406989,1,1
130,2,0.988555409525368,0.0380293715610106,3.95084709438719,3.88162812948019,1.41770287439265,3.8460672521225,0.988959675298362,3.85802756729744,0.0110403247016378,1,1
131,1,0.0318893654420679,0.0488912870017499,3.28582477888685,3.66010433075702,1.10829229932537,1.94864932912057,0.0809655026345667,3.6591409124028,0.919034497365433,1,1
131,2,0.989086849305855,0.131504620619218,3.45445155782759,3.12350277246961,1.79375295632159,3.22671474032997,0.990303404642343,3.06409078535486,0.00969659535765759,1,1
132,1,0.184751214495457,0.415911643751731,3.77793741630554,4.21247263771991,2.13440919877457,2.41473625197984,0.533480040330405,3.91732326155999,0.466519959669595,1,1
132,2,0.866061158563996,0.116952363073045,2.67314652813092,2.69066839843327,1.96503471454833,2.47943111331865,0.882612982885241,2.55358480811981,0.11738701711476,1,1
133,1,0.148669229678918,0.289193716288135,3.39948267628107,3.93644012075554,2.08374409333839,2.37647633227238,0.402296996413131,3.81337845986004,0.597703003586869,1,1
133,2,0.950697734903979,0.0768859638935366,2.66589372132134,2.34578289392528,1.68561472458245,2.54692907936292,0.953650061397061,2.30587315148064,0.0463499386029396,1,1
134,1,0.027199759948633,0.0716454790153749,3.40916367444287,3.52723679673833,2.03776110710295,2.35043054804534,0.0983907125125694,3.51219585935403,0.90160928748743,0,1
134,2,0.990759307248718,0.310876553198794,3.14367375894538,3.11645984453895,2.15884034612017,2.69106500831888,0.993625237149145,2.86337337163975,0.00637476285085475,0,1
135,1,0.141255378341724,0.160536216286671,3.26585201340343,3.67034970534818,2.38286711881574,2.87365175988873,0.290064509911644,3.52497099226982,0.709935490088356,1,1
135,2,0.917612288463666,0.101453492112461,3.11161931599687,2.51937473455249,1.44605059276237,2.90838623107398,0.925003305952288,2.48187143612047,0.0749966940477115,1,1
136,1,0.0153198083271641,0.01535348699051,3.63326340216134,3.85166204727789,1.16123909590614,2.2691799378361,0.0321164645473186,3.85127628707404,0.967883535452681,1,1
136,2,0.993815976589344,0.0422098772342785,3.29727971737718,3.12014485429648,2.2110977503519,3.24740310770764,0.994002917954607,3.09309504623963,0.00599708204539321,1,1
137,1,0.0158192749833923,0.0125432020801908,3.11566896004882,3.55434450608853,1.05557275791863,2.09462925819549,0.0300342142542066,3.5539001026926,0.969965785745793,0,1
137,2,0.988233155779195,0.106471731386237,2.79834729493606,2.59538715902197,1.86127657185338,2.68014159824146,0.989268341469509,2.55789828029685,0.0107316585304913,0,1
138,1,0.0137113361917404,0.0410681627213576,3.02106846175315,3.25851357488961,1.42540310754268,1.78460853915156,0.0558303615174387,3.25726972758459,0.944169638482561,0,1
138,2,0.991982402876929,0.0417529098841273,3.3014624863921,3.09058379190606,1.82026643571772,3.23226401755642,0.992245434809572,3.06669931278886,0.00775456519042814,0,1
139,1,0.258639275657195,0.10655313744275,4.35306023465935,4.22140888850377,1.98280884770936,3.55600546810989,0.340321060678732,4.13800187715617,0.659678939321268,1,1
139,2,0.913919139907571,0.0536487395433427,3.20651097562953,2.99549095529784,1.87575464556377,3.09378121278347,0.918511861829869,2.95432022161079,0.0814881381701305,1,1
140,1,0.0570049908467918,0.154414533363412,2.59904304299411,3.35525067853853,1.47168014611114,1.72722786517066,0.205610706217659,3.34132845093444,0.794389293782341,1,1
140,2,0.980776704693609,0.151308174986569,2.63282036195961,2.10299214105591,1.5819386118338,2.4486244049044,0.982884546913418,2.04292750666819,0.017115453086582,1,1
141,1,0.027149144313671,0.0470664011412302,2.79983219188616,3.28174966527049,1.80570220563277,2.11640404452836,0.0748269586122602,3.27672322611268,0.92517304138774,0,1
141,2,0.987147263895105,0.0663363975231268,2.72613050202711,2.32713145878427,1.73946279429091,2.65039322278565,0.987778004074375,2.30636826395793,0.0122219959256242,0,1
142,1,0.0292060366819591,0.0256348617581402,3.04510233075827,3.52619839116735,0.998510505241955,2.03084164490214,0.0557893036542333,3.52594737821939,0.944210696345766,1,1
142,2,0.988802507001191,0.0411529286186002,3.10916372792669,2.73845491700466,1.37144182402645,3.03418782748606,0.989122007664334,2.71751571463604,0.0108779923356655,1,1
143,1,0.0152051545270675,0.170870476793064,3.31358190064173,3.64058264130553,1.53521076334618,1.64189051308797,0.184511709515837,3.63645811780886,0.815488290484163,0,1
143,2,0.223687043775754,0.383158593311021,3.39931296067546,3.53014572954009,2.10609645537648,2.43451254691957,0.525479386354056,3.47214336090315,0.474520613645944,0,1
144,1,0.086767627463557,0.103097735293747,2.31287420914361,3.06371374041552,1.29169323097127,1.7442657590622,0.183945876779527,3.0603429982575,0.816054123220474,1,1
